SignatureTime	PrioritizationTime	APFD	TimeToDetect
2.876924	0.019752	0.0575221238938	11.8
2.876924	0.019752	0.756637168142	0.009
2.876924	0.019752	0.358407079646	9.106
2.876924	0.019752	0.845132743363	6.663
2.876924	0.019752	0.986725663717	6.732
2.876924	0.019752	0.845132743363	6.663
2.876924	0.019752	0.464601769912	9.065
2.876924	0.019752	0.0752212389381	0.161
2.876924	0.026051	0.986725663717	6.732
2.876924	0.026051	0.615044247788	6.716
2.876924	0.026051	0.986725663717	6.732
2.876924	0.026051	0.588495575221	6.687
2.876924	0.026051	0.615044247788	6.716
2.876924	0.026051	0.119469026549	0.161
2.876924	0.026051	0.986725663717	6.732
2.876924	0.026051	0.933628318584	0.011
2.876924	0.026051	0.526548672566	5.416
2.876924	0.026051	0.526548672566	5.416
2.876924	0.026051	0.721238938053	6.62
2.876924	0.026051	0.721238938053	6.62
2.876924	0.026051	0.517699115044	6.71
2.876924	0.026051	0.33185840708	6.698
2.876924	0.026051	0.703539823009	5.059
2.876924	0.026051	0.986725663717	6.732
2.876924	0.026051	0.101769911504	11.794
2.876924	0.026051	0.924778761062	9.065
2.876924	0.026051	0.0486725663717	12.007
2.876924	0.026051	0.119469026549	0.161
2.876924	0.026051	0.137168141593	12.007
2.876924	0.026051	0.889380530973	0.251
2.876924	0.026051	0.561946902655	7.952
2.876924	0.026051	0.986725663717	6.732
2.876924	0.026051	0.827433628319	0.012
2.876924	0.026051	0.924778761062	9.065
2.876924	0.026051	0.986725663717	6.732
2.876924	0.026051	0.0486725663717	12.007
2.876924	0.026051	0.384955752212	0.075
2.876924	0.026051	0.33185840708	6.698
2.876924	0.026051	0.33185840708	6.698
2.876924	0.026051	0.0309734513274	11.8
2.876924	0.026051	0.880530973451	0.009
2.876924	0.026051	0.146017699115	9.106
2.876924	0.026051	0.252212389381	6.663
2.876924	0.026051	0.986725663717	6.732
2.876924	0.026051	0.252212389381	6.663
2.876924	0.026051	0.924778761062	9.065
2.876924	0.026051	0.119469026549	0.161
2.876924	0.018344	0.508849557522	6.732
2.876924	0.018344	0.137168141593	6.716
2.876924	0.018344	0.508849557522	6.732
2.876924	0.018344	0.482300884956	6.687
2.876924	0.018344	0.137168141593	6.716
2.876924	0.018344	0.685840707965	0.161
2.876924	0.018344	0.508849557522	6.732
2.876924	0.018344	0.774336283186	0.011
2.876924	0.018344	0.862831858407	5.416
2.876924	0.018344	0.862831858407	5.416
2.876924	0.018344	0.703539823009	6.62
2.876924	0.018344	0.703539823009	6.62
2.876924	0.018344	0.977876106195	6.71
2.876924	0.018344	0.473451327434	6.698
2.876924	0.018344	0.818584070796	5.059
2.876924	0.018344	0.508849557522	6.732
2.876924	0.018344	0.986725663717	11.794
2.876924	0.018344	0.172566371681	9.065
2.876924	0.018344	0.898230088496	12.007
2.876924	0.018344	0.685840707965	0.161
2.876924	0.018344	0.0663716814159	12.007
2.876924	0.018344	0.942477876106	0.251
2.876924	0.018344	0.827433628319	7.952
2.876924	0.018344	0.508849557522	6.732
2.876924	0.018344	0.907079646018	0.012
2.876924	0.018344	0.172566371681	9.065
2.876924	0.018344	0.508849557522	6.732
2.876924	0.018344	0.898230088496	12.007
2.876924	0.018344	0.243362831858	0.075
2.876924	0.018344	0.473451327434	6.698
2.876924	0.018344	0.473451327434	6.698
2.876924	0.018344	0.146017699115	11.8
2.876924	0.018344	0.721238938053	0.009
2.876924	0.018344	0.491150442478	9.106
2.876924	0.018344	0.712389380531	6.663
2.876924	0.018344	0.508849557522	6.732
2.876924	0.018344	0.712389380531	6.663
2.876924	0.018344	0.172566371681	9.065
2.876924	0.018344	0.685840707965	0.161
2.876924	0.011766	0.597345132743	6.732
2.876924	0.011766	0.110619469027	6.716
2.876924	0.011766	0.597345132743	6.732
2.876924	0.011766	0.199115044248	6.687
2.876924	0.011766	0.110619469027	6.716
2.876924	0.011766	0.137168141593	0.161
2.876924	0.011766	0.597345132743	6.732
2.876924	0.011766	0.5	0.011
2.876924	0.011766	0.615044247788	5.416
2.876924	0.011766	0.615044247788	5.416
2.876924	0.011766	0.340707964602	6.62
2.876924	0.011766	0.340707964602	6.62
2.876924	0.011766	0.243362831858	6.71
2.876924	0.011766	0.756637168142	6.698
2.876924	0.011766	0.234513274336	5.059
2.876924	0.011766	0.597345132743	6.732
2.876924	0.011766	0.986725663717	11.794
2.876924	0.011766	0.676991150442	9.065
2.876924	0.011766	0.0486725663717	12.007
2.876924	0.011766	0.137168141593	0.161
2.876924	0.011766	0.00442477876106	12.007
2.876924	0.011766	0.278761061947	0.251
2.876924	0.011766	0.62389380531	7.952
2.876924	0.011766	0.597345132743	6.732
2.876924	0.011766	0.588495575221	0.012
2.876924	0.011766	0.676991150442	9.065
2.876924	0.011766	0.597345132743	6.732
2.876924	0.011766	0.0486725663717	12.007
2.876924	0.011766	0.225663716814	0.075
2.876924	0.011766	0.756637168142	6.698
2.876924	0.011766	0.756637168142	6.698
2.876924	0.011766	0.0132743362832	11.8
2.876924	0.011766	0.800884955752	0.009
2.876924	0.011766	0.889380530973	9.106
2.876924	0.011766	0.535398230088	6.663
2.876924	0.011766	0.597345132743	6.732
2.876924	0.011766	0.535398230088	6.663
2.876924	0.011766	0.676991150442	9.065
2.876924	0.011766	0.137168141593	0.161
2.876924	0.010154	0.199115044248	6.732
2.876924	0.010154	0.137168141593	6.716
2.876924	0.010154	0.199115044248	6.732
2.876924	0.010154	0.314159292035	6.687
2.876924	0.010154	0.137168141593	6.716
2.876924	0.010154	0.0840707964602	0.161
2.876924	0.010154	0.199115044248	6.732
2.876924	0.010154	0.862831858407	0.011
2.876924	0.010154	0.96017699115	5.416
2.876924	0.010154	0.96017699115	5.416
2.876924	0.010154	0.588495575221	6.62
2.876924	0.010154	0.588495575221	6.62
2.876924	0.010154	0.349557522124	6.71
2.876924	0.010154	0.154867256637	6.698
2.876924	0.010154	0.783185840708	5.059
2.876924	0.010154	0.199115044248	6.732
2.876924	0.010154	0.632743362832	11.794
2.876924	0.010154	0.79203539823	9.065
2.876924	0.010154	0.0663716814159	12.007
2.876924	0.010154	0.0840707964602	0.161
2.876924	0.010154	0.0486725663717	12.007
2.876924	0.010154	0.393805309735	0.251
2.876924	0.010154	0.986725663717	7.952
2.876924	0.010154	0.199115044248	6.732
2.876924	0.010154	0.606194690265	0.012
2.876924	0.010154	0.79203539823	9.065
2.876924	0.010154	0.199115044248	6.732
2.876924	0.010154	0.0663716814159	12.007
2.876924	0.010154	0.544247787611	0.075
2.876924	0.010154	0.154867256637	6.698
2.876924	0.010154	0.154867256637	6.698
2.876924	0.010154	0.871681415929	11.8
2.876924	0.010154	0.818584070796	0.009
2.876924	0.010154	0.420353982301	9.106
2.876924	0.010154	0.738938053097	6.663
2.876924	0.010154	0.199115044248	6.732
2.876924	0.010154	0.738938053097	6.663
2.876924	0.010154	0.79203539823	9.065
2.876924	0.010154	0.0840707964602	0.161
2.876924	0.009105	0.986725663717	6.732
2.876924	0.009105	0.783185840708	6.716
2.876924	0.009105	0.986725663717	6.732
2.876924	0.009105	0.384955752212	6.687
2.876924	0.009105	0.783185840708	6.716
2.876924	0.009105	0.0840707964602	0.161
2.876924	0.009105	0.986725663717	6.732
2.876924	0.009105	0.924778761062	0.011
2.876924	0.009105	0.269911504425	5.416
2.876924	0.009105	0.269911504425	5.416
2.876924	0.009105	0.5	6.62
2.876924	0.009105	0.5	6.62
2.876924	0.009105	0.190265486726	6.71
2.876924	0.009105	0.606194690265	6.698
2.876924	0.009105	0.252212389381	5.059
2.876924	0.009105	0.986725663717	6.732
2.876924	0.009105	0.128318584071	11.794
2.876924	0.009105	0.774336283186	9.065
2.876924	0.009105	0.0575221238938	12.007
2.876924	0.009105	0.0840707964602	0.161
2.876924	0.009105	0.0929203539823	12.007
2.876924	0.009105	0.818584070796	0.251
2.876924	0.009105	0.738938053097	7.952
2.876924	0.009105	0.986725663717	6.732
2.876924	0.009105	0.871681415929	0.012
2.876924	0.009105	0.774336283186	9.065
2.876924	0.009105	0.986725663717	6.732
2.876924	0.009105	0.0575221238938	12.007
2.876924	0.009105	0.216814159292	0.075
2.876924	0.009105	0.606194690265	6.698
2.876924	0.009105	0.606194690265	6.698
2.876924	0.009105	0.0132743362832	11.8
2.876924	0.009105	0.119469026549	0.009
2.876924	0.009105	0.455752212389	9.106
2.876924	0.009105	0.287610619469	6.663
2.876924	0.009105	0.986725663717	6.732
2.876924	0.009105	0.287610619469	6.663
2.876924	0.009105	0.774336283186	9.065
2.876924	0.009105	0.0840707964602	0.161
2.876924	0.010316	0.216814159292	6.732
2.876924	0.010316	0.0929203539823	6.716
2.876924	0.010316	0.216814159292	6.732
2.876924	0.010316	0.685840707965	6.687
2.876924	0.010316	0.0929203539823	6.716
2.876924	0.010316	0.66814159292	0.161
2.876924	0.010316	0.216814159292	6.732
2.876924	0.010316	0.438053097345	0.011
2.876924	0.010316	0.96017699115	5.416
2.876924	0.010316	0.96017699115	5.416
2.876924	0.010316	0.420353982301	6.62
2.876924	0.010316	0.420353982301	6.62
2.876924	0.010316	0.659292035398	6.71
2.876924	0.010316	0.853982300885	6.698
2.876924	0.010316	0.473451327434	5.059
2.876924	0.010316	0.216814159292	6.732
2.876924	0.010316	0.986725663717	11.794
2.876924	0.010316	0.234513274336	9.065
2.876924	0.010316	0.0398230088496	12.007
2.876924	0.010316	0.66814159292	0.161
2.876924	0.010316	0.0132743362832	12.007
2.876924	0.010316	0.544247787611	0.251
2.876924	0.010316	0.836283185841	7.952
2.876924	0.010316	0.216814159292	6.732
2.876924	0.010316	0.517699115044	0.012
2.876924	0.010316	0.234513274336	9.065
2.876924	0.010316	0.216814159292	6.732
2.876924	0.010316	0.0398230088496	12.007
2.876924	0.010316	0.340707964602	0.075
2.876924	0.010316	0.853982300885	6.698
2.876924	0.010316	0.853982300885	6.698
2.876924	0.010316	0.0309734513274	11.8
2.876924	0.010316	0.800884955752	0.009
2.876924	0.010316	0.738938053097	9.106
2.876924	0.010316	0.464601769912	6.663
2.876924	0.010316	0.216814159292	6.732
2.876924	0.010316	0.464601769912	6.663
2.876924	0.010316	0.234513274336	9.065
2.876924	0.010316	0.66814159292	0.161
2.876924	0.009361	0.402654867257	6.732
2.876924	0.009361	0.650442477876	6.716
2.876924	0.009361	0.402654867257	6.732
2.876924	0.009361	0.641592920354	6.687
2.876924	0.009361	0.650442477876	6.716
2.876924	0.009361	0.137168141593	0.161
2.876924	0.009361	0.402654867257	6.732
2.876924	0.009361	0.951327433628	0.011
2.876924	0.009361	0.862831858407	5.416
2.876924	0.009361	0.862831858407	5.416
2.876924	0.009361	0.464601769912	6.62
2.876924	0.009361	0.464601769912	6.62
2.876924	0.009361	0.5	6.71
2.876924	0.009361	0.853982300885	6.698
2.876924	0.009361	0.438053097345	5.059
2.876924	0.009361	0.402654867257	6.732
2.876924	0.009361	0.119469026549	11.794
2.876924	0.009361	0.703539823009	9.065
2.876924	0.009361	0.0575221238938	12.007
2.876924	0.009361	0.137168141593	0.161
2.876924	0.009361	0.995575221239	12.007
2.876924	0.009361	0.579646017699	0.251
2.876924	0.009361	0.91592920354	7.952
2.876924	0.009361	0.402654867257	6.732
2.876924	0.009361	0.234513274336	0.012
2.876924	0.009361	0.703539823009	9.065
2.876924	0.009361	0.402654867257	6.732
2.876924	0.009361	0.0575221238938	12.007
2.876924	0.009361	0.384955752212	0.075
2.876924	0.009361	0.853982300885	6.698
2.876924	0.009361	0.853982300885	6.698
2.876924	0.009361	0.00442477876106	11.8
2.876924	0.009361	0.101769911504	0.009
2.876924	0.009361	0.730088495575	9.106
2.876924	0.009361	0.836283185841	6.663
2.876924	0.009361	0.402654867257	6.732
2.876924	0.009361	0.836283185841	6.663
2.876924	0.009361	0.703539823009	9.065
2.876924	0.009361	0.137168141593	0.161
2.876924	0.010795	0.756637168142	6.732
2.876924	0.010795	0.703539823009	6.716
2.876924	0.010795	0.756637168142	6.732
2.876924	0.010795	0.429203539823	6.687
2.876924	0.010795	0.703539823009	6.716
2.876924	0.010795	0.110619469027	0.161
2.876924	0.010795	0.756637168142	6.732
2.876924	0.010795	0.66814159292	0.011
2.876924	0.010795	0.907079646018	5.416
2.876924	0.010795	0.907079646018	5.416
2.876924	0.010795	0.827433628319	6.62
2.876924	0.010795	0.827433628319	6.62
2.876924	0.010795	0.765486725664	6.71
2.876924	0.010795	0.606194690265	6.698
2.876924	0.010795	0.747787610619	5.059
2.876924	0.010795	0.756637168142	6.732
2.876924	0.010795	0.137168141593	11.794
2.876924	0.010795	0.995575221239	9.065
2.876924	0.010795	0.0398230088496	12.007
2.876924	0.010795	0.110619469027	0.161
2.876924	0.010795	0.0663716814159	12.007
2.876924	0.010795	0.411504424779	0.251
2.876924	0.010795	0.933628318584	7.952
2.876924	0.010795	0.756637168142	6.732
2.876924	0.010795	0.544247787611	0.012
2.876924	0.010795	0.995575221239	9.065
2.876924	0.010795	0.756637168142	6.732
2.876924	0.010795	0.0398230088496	12.007
2.876924	0.010795	0.314159292035	0.075
2.876924	0.010795	0.606194690265	6.698
2.876924	0.010795	0.606194690265	6.698
2.876924	0.010795	0.128318584071	11.8
2.876924	0.010795	0.96017699115	0.009
2.876924	0.010795	0.862831858407	9.106
2.876924	0.010795	0.278761061947	6.663
2.876924	0.010795	0.756637168142	6.732
2.876924	0.010795	0.278761061947	6.663
2.876924	0.010795	0.995575221239	9.065
2.876924	0.010795	0.110619469027	0.161
2.876924	0.008505	0.33185840708	6.732
2.876924	0.008505	0.986725663717	6.716
2.876924	0.008505	0.33185840708	6.732
2.876924	0.008505	0.977876106195	6.687
2.876924	0.008505	0.986725663717	6.716
2.876924	0.008505	0.0752212389381	0.161
2.876924	0.008505	0.33185840708	6.732
2.876924	0.008505	0.349557522124	0.011
2.876924	0.008505	0.889380530973	5.416
2.876924	0.008505	0.889380530973	5.416
2.876924	0.008505	0.969026548673	6.62
2.876924	0.008505	0.969026548673	6.62
2.876924	0.008505	0.358407079646	6.71
2.876924	0.008505	0.91592920354	6.698
2.876924	0.008505	0.836283185841	5.059
2.876924	0.008505	0.33185840708	6.732
2.876924	0.008505	0.137168141593	11.794
2.876924	0.008505	0.79203539823	9.065
2.876924	0.008505	0.0132743362832	12.007
2.876924	0.008505	0.0752212389381	0.161
2.876924	0.008505	0.110619469027	12.007
2.876924	0.008505	0.951327433628	0.251
2.876924	0.008505	0.800884955752	7.952
2.876924	0.008505	0.33185840708	6.732
2.876924	0.008505	0.862831858407	0.012
2.876924	0.008505	0.79203539823	9.065
2.876924	0.008505	0.33185840708	6.732
2.876924	0.008505	0.0132743362832	12.007
2.876924	0.008505	0.5	0.075
2.876924	0.008505	0.91592920354	6.698
2.876924	0.008505	0.91592920354	6.698
2.876924	0.008505	0.712389380531	11.8
2.876924	0.008505	0.774336283186	0.009
2.876924	0.008505	0.606194690265	9.106
2.876924	0.008505	0.650442477876	6.663
2.876924	0.008505	0.33185840708	6.732
2.876924	0.008505	0.650442477876	6.663
2.876924	0.008505	0.79203539823	9.065
2.876924	0.008505	0.0752212389381	0.161
2.876924	0.008794	0.384955752212	6.732
2.876924	0.008794	0.703539823009	6.716
2.876924	0.008794	0.384955752212	6.732
2.876924	0.008794	0.429203539823	6.687
2.876924	0.008794	0.703539823009	6.716
2.876924	0.008794	0.986725663717	0.161
2.876924	0.008794	0.384955752212	6.732
2.876924	0.008794	0.738938053097	0.011
2.876924	0.008794	0.836283185841	5.416
2.876924	0.008794	0.836283185841	5.416
2.876924	0.008794	0.349557522124	6.62
2.876924	0.008794	0.349557522124	6.62
2.876924	0.008794	0.402654867257	6.71
2.876924	0.008794	0.862831858407	6.698
2.876924	0.008794	0.482300884956	5.059
2.876924	0.008794	0.384955752212	6.732
2.876924	0.008794	0.119469026549	11.794
2.876924	0.008794	0.827433628319	9.065
2.876924	0.008794	0.0663716814159	12.007
2.876924	0.008794	0.986725663717	0.161
2.876924	0.008794	0.0486725663717	12.007
2.876924	0.008794	0.544247787611	0.251
2.876924	0.008794	0.783185840708	7.952
2.876924	0.008794	0.384955752212	6.732
2.876924	0.008794	0.818584070796	0.012
2.876924	0.008794	0.827433628319	9.065
2.876924	0.008794	0.384955752212	6.732
2.876924	0.008794	0.0663716814159	12.007
2.876924	0.008794	0.774336283186	0.075
2.876924	0.008794	0.862831858407	6.698
2.876924	0.008794	0.862831858407	6.698
2.876924	0.008794	0.0398230088496	11.8
2.876924	0.008794	0.110619469027	0.009
2.876924	0.008794	0.526548672566	9.106
2.876924	0.008794	0.287610619469	6.663
2.876924	0.008794	0.384955752212	6.732
2.876924	0.008794	0.287610619469	6.663
2.876924	0.008794	0.827433628319	9.065
2.876924	0.008794	0.986725663717	0.161
2.876924	0.008892	0.738938053097	6.732
2.876924	0.008892	0.137168141593	6.716
2.876924	0.008892	0.738938053097	6.732
2.876924	0.008892	0.730088495575	6.687
2.876924	0.008892	0.137168141593	6.716
2.876924	0.008892	0.995575221239	0.161
2.876924	0.008892	0.738938053097	6.732
2.876924	0.008892	0.800884955752	0.011
2.876924	0.008892	0.827433628319	5.416
2.876924	0.008892	0.827433628319	5.416
2.876924	0.008892	0.261061946903	6.62
2.876924	0.008892	0.261061946903	6.62
2.876924	0.008892	0.862831858407	6.71
2.876924	0.008892	0.287610619469	6.698
2.876924	0.008892	0.641592920354	5.059
2.876924	0.008892	0.738938053097	6.732
2.876924	0.008892	0.579646017699	11.794
2.876924	0.008892	0.79203539823	9.065
2.876924	0.008892	0.951327433628	12.007
2.876924	0.008892	0.995575221239	0.161
2.876924	0.008892	0.0840707964602	12.007
2.876924	0.008892	0.305309734513	0.251
2.876924	0.008892	0.898230088496	7.952
2.876924	0.008892	0.738938053097	6.732
2.876924	0.008892	0.703539823009	0.012
2.876924	0.008892	0.79203539823	9.065
2.876924	0.008892	0.738938053097	6.732
2.876924	0.008892	0.951327433628	12.007
2.876924	0.008892	0.597345132743	0.075
2.876924	0.008892	0.287610619469	6.698
2.876924	0.008892	0.287610619469	6.698
2.876924	0.008892	0.0398230088496	11.8
2.876924	0.008892	0.756637168142	0.009
2.876924	0.008892	0.5	9.106
2.876924	0.008892	0.836283185841	6.663
2.876924	0.008892	0.738938053097	6.732
2.876924	0.008892	0.836283185841	6.663
2.876924	0.008892	0.79203539823	9.065
2.876924	0.008892	0.995575221239	0.161
2.876924	0.009304	0.579646017699	6.732
2.876924	0.009304	0.889380530973	6.716
2.876924	0.009304	0.579646017699	6.732
2.876924	0.009304	0.314159292035	6.687
2.876924	0.009304	0.889380530973	6.716
2.876924	0.009304	0.0752212389381	0.161
2.876924	0.009304	0.579646017699	6.732
2.876924	0.009304	0.836283185841	0.011
2.876924	0.009304	0.570796460177	5.416
2.876924	0.009304	0.570796460177	5.416
2.876924	0.009304	0.827433628319	6.62
2.876924	0.009304	0.827433628319	6.62
2.876924	0.009304	0.287610619469	6.71
2.876924	0.009304	0.730088495575	6.698
2.876924	0.009304	0.367256637168	5.059
2.876924	0.009304	0.579646017699	6.732
2.876924	0.009304	0.101769911504	11.794
2.876924	0.009304	0.880530973451	9.065
2.876924	0.009304	0.00442477876106	12.007
2.876924	0.009304	0.0752212389381	0.161
2.876924	0.009304	0.0309734513274	12.007
2.876924	0.009304	0.482300884956	0.251
2.876924	0.009304	0.721238938053	7.952
2.876924	0.009304	0.579646017699	6.732
2.876924	0.009304	0.517699115044	0.012
2.876924	0.009304	0.880530973451	9.065
2.876924	0.009304	0.579646017699	6.732
2.876924	0.009304	0.00442477876106	12.007
2.876924	0.009304	0.951327433628	0.075
2.876924	0.009304	0.730088495575	6.698
2.876924	0.009304	0.730088495575	6.698
2.876924	0.009304	0.0663716814159	11.8
2.876924	0.009304	0.783185840708	0.009
2.876924	0.009304	0.535398230088	9.106
2.876924	0.009304	0.809734513274	6.663
2.876924	0.009304	0.579646017699	6.732
2.876924	0.009304	0.809734513274	6.663
2.876924	0.009304	0.880530973451	9.065
2.876924	0.009304	0.0752212389381	0.161
2.876924	0.009549	0.703539823009	6.732
2.876924	0.009549	0.588495575221	6.716
2.876924	0.009549	0.703539823009	6.732
2.876924	0.009549	0.818584070796	6.687
2.876924	0.009549	0.588495575221	6.716
2.876924	0.009549	0.0840707964602	0.161
2.876924	0.009549	0.703539823009	6.732
2.876924	0.009549	0.871681415929	0.011
2.876924	0.009549	0.907079646018	5.416
2.876924	0.009549	0.907079646018	5.416
2.876924	0.009549	0.535398230088	6.62
2.876924	0.009549	0.535398230088	6.62
2.876924	0.009549	0.20796460177	6.71
2.876924	0.009549	0.323008849558	6.698
2.876924	0.009549	0.190265486726	5.059
2.876924	0.009549	0.703539823009	6.732
2.876924	0.009549	0.137168141593	11.794
2.876924	0.009549	0.730088495575	9.065
2.876924	0.009549	0.0929203539823	12.007
2.876924	0.009549	0.0840707964602	0.161
2.876924	0.009549	0.0663716814159	12.007
2.876924	0.009549	0.845132743363	0.251
2.876924	0.009549	0.933628318584	7.952
2.876924	0.009549	0.703539823009	6.732
2.876924	0.009549	0.579646017699	0.012
2.876924	0.009549	0.730088495575	9.065
2.876924	0.009549	0.703539823009	6.732
2.876924	0.009549	0.0929203539823	12.007
2.876924	0.009549	0.765486725664	0.075
2.876924	0.009549	0.323008849558	6.698
2.876924	0.009549	0.323008849558	6.698
2.876924	0.009549	0.0486725663717	11.8
2.876924	0.009549	0.800884955752	0.009
2.876924	0.009549	0.455752212389	9.106
2.876924	0.009549	0.889380530973	6.663
